,SD,SGG,NAME_AD,CODE,CODE_AD,ALL,0_4,5_9,10_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94,95_99,100_,YEAR
2632,전라남도,구례군,구례읍,3633011,4673025000,11672.0,311.0,468.0,566.0,665.0,706.0,527.0,438.0,690.0,718.0,980.0,957.0,1088.0,842.0,716.0,637.0,646.0,414.0,206.0,79.0,13.0,5.0,2018
2633,전라남도,구례군,문척면,3633031,4673031000,1336.0,22.0,18.0,35.0,49.0,59.0,36.0,27.0,38.0,67.0,120.0,110.0,135.0,134.0,109.0,94.0,133.0,93.0,43.0,10.0,4.0,0.0,2018
2634,전라남도,구례군,간전면,3633032,4673032000,1607.0,29.0,35.0,28.0,62.0,56.0,48.0,40.0,43.0,75.0,115.0,125.0,165.0,147.0,122.0,151.0,182.0,122.0,41.0,15.0,4.0,2.0,2018
2635,전라남도,구례군,토지면,3633033,4673033000,2650.0,27.0,44.0,70.0,108.0,101.0,84.0,64.0,80.0,108.0,196.0,267.0,332.0,272.0,183.0,182.0,214.0,178.0,100.0,30.0,9.0,1.0,2018
2636,전라남도,구례군,마산면,3633034,4673034000,2867.0,63.0,83.0,91.0,115.0,125.0,90.0,86.0,128.0,155.0,210.0,247.0,267.0,271.0,201.0,208.0,224.0,185.0,80.0,25.0,10.0,3.0,2018
2637,전라남도,구례군,광의면,3633035,4673035000,2349.0,28.0,54.0,46.0,79.0,79.0,54.0,75.0,77.0,74.0,148.0,148.0,245.0,210.0,208.0,203.0,295.0,202.0,91.0,26.0,6.0,1.0,2018
2638,전라남도,구례군,용방면,3633036,4673036000,1552.0,32.0,35.0,25.0,44.0,69.0,56.0,50.0,66.0,87.0,95.0,100.0,145.0,123.0,140.0,129.0,163.0,112.0,61.0,15.0,5.0,0.0,2018
2639,전라남도,구례군,산동면,3633037,4673037000,3084.0,40.0,66.0,77.0,97.0,134.0,104.0,73.0,88.0,128.0,213.0,280.0,317.0,288.0,264.0,252.0,328.0,215.0,97.0,17.0,4.0,2.0,2018
2640,전라남도,고흥군,고흥읍,3635011,4677025000,12550.0,457.0,621.0,695.0,857.0,761.0,529.0,548.0,755.0,852.0,1058.0,939.0,1036.0,873.0,718.0,595.0,573.0,380.0,199.0,71.0,30.0,3.0,2018
2641,전라남도,고흥군,도양읍,3635012,4677025300,10120.0,236.0,304.0,355.0,533.0,540.0,345.0,373.0,474.0,540.0,747.0,772.0,999.0,915.0,851.0,745.0,657.0,420.0,221.0,65.0,25.0,3.0,2018
2642,전라남도,고흥군,풍양면,3635031,4677031000,3289.0,44.0,38.0,36.0,64.0,90.0,79.0,74.0,100.0,112.0,148.0,213.0,300.0,366.0,348.0,344.0,401.0,284.0,170.0,48.0,27.0,3.0,2018
2643,전라남도,고흥군,도덕면,3635032,4677032000,3067.0,41.0,40.0,51.0,108.0,93.0,71.0,74.0,86.0,98.0,168.0,217.0,316.0,300.0,317.0,241.0,344.0,269.0,179.0,35.0,16.0,3.0,2018
2644,전라남도,고흥군,금산면,3635033,4677033000,4546.0,60.0,70.0,90.0,152.0,153.0,112.0,98.0,119.0,193.0,242.0,306.0,453.0,447.0,441.0,517.0,480.0,377.0,183.0,41.0,10.0,2.0,2018
2645,전라남도,고흥군,도화면,3635034,4677034000,4042.0,52.0,61.0,99.0,115.0,143.0,84.0,78.0,99.0,147.0,243.0,285.0,404.0,410.0,404.0,393.0,447.0,323.0,178.0,45.0,26.0,6.0,2018
2646,전라남도,고흥군,포두면,3635035,4677035000,5108.0,49.0,67.0,114.0,150.0,184.0,132.0,103.0,149.0,192.0,279.0,392.0,516.0,496.0,515.0,494.0,595.0,388.0,211.0,54.0,24.0,4.0,2018
2647,전라남도,고흥군,봉래면,3635036,4677036000,1967.0,22.0,33.0,41.0,72.0,52.0,42.0,29.0,54.0,90.0,100.0,125.0,204.0,211.0,201.0,188.0,238.0,141.0,86.0,26.0,12.0,0.0,2018
2648,전라남도,고흥군,점암면,3635038,4677037000,2724.0,19.0,39.0,51.0,54.0,83.0,56.0,55.0,66.0,78.0,111.0,191.0,281.0,253.0,281.0,287.0,346.0,238.0,161.0,63.0,10.0,1.0,2018
2649,전라남도,고흥군,과역면,3635040,4677038000,3445.0,38.0,64.0,66.0,104.0,152.0,90.0,89.0,95.0,115.0,176.0,282.0,374.0,331.0,329.0,267.0,388.0,251.0,158.0,58.0,14.0,4.0,2018
2650,전라남도,고흥군,남양면,3635041,4677039000,2388.0,22.0,51.0,58.0,58.0,78.0,64.0,55.0,64.0,68.0,98.0,166.0,270.0,278.0,239.0,218.0,255.0,184.0,122.0,31.0,7.0,2.0,2018
2651,전라남도,고흥군,동강면,3635042,4677040000,3214.0,45.0,58.0,51.0,108.0,155.0,87.0,78.0,108.0,129.0,169.0,207.0,332.0,312.0,313.0,274.0,312.0,245.0,172.0,42.0,15.0,2.0,2018
2652,전라남도,고흥군,대서면,3635043,4677041000,2373.0,37.0,30.0,40.0,47.0,94.0,57.0,57.0,59.0,66.0,111.0,168.0,254.0,240.0,241.0,202.0,292.0,239.0,93.0,35.0,9.0,2.0,2018
2653,전라남도,고흥군,두원면,3635044,4677042000,3193.0,38.0,51.0,51.0,61.0,97.0,69.0,60.0,72.0,100.0,146.0,202.0,273.0,286.0,321.0,330.0,445.0,323.0,188.0,60.0,17.0,3.0,2018
2654,전라남도,고흥군,영남면,3635039,4677044000,1358.0,16.0,16.0,20.0,44.0,42.0,37.0,30.0,27.0,40.0,70.0,85.0,125.0,143.0,128.0,147.0,162.0,131.0,66.0,19.0,9.0,1.0,2018
2655,전라남도,고흥군,동일면,3635037,4677045000,1527.0,16.0,21.0,22.0,50.0,46.0,50.0,39.0,53.0,46.0,92.0,105.0,177.0,161.0,147.0,160.0,150.0,121.0,54.0,15.0,2.0,0.0,2018
2656,전라남도,보성군,보성읍,3636011,4678025000,9505.0,345.0,399.0,429.0,529.0,555.0,455.0,412.0,510.0,590.0,731.0,755.0,832.0,689.0,581.0,487.0,558.0,380.0,190.0,62.0,11.0,5.0,2018
2657,전라남도,보성군,벌교읍,3636012,4678025300,12738.0,313.0,360.0,383.0,549.0,605.0,360.0,408.0,578.0,607.0,843.0,928.0,1169.0,1145.0,1089.0,956.0,1061.0,780.0,419.0,124.0,40.0,21.0,2018
2658,전라남도,보성군,노동면,3636031,4678031000,1179.0,22.0,20.0,25.0,36.0,35.0,28.0,30.0,35.0,46.0,71.0,74.0,93.0,120.0,98.0,93.0,131.0,134.0,58.0,25.0,5.0,0.0,2018
2659,전라남도,보성군,미력면,3636032,4678032000,1483.0,16.0,24.0,24.0,50.0,64.0,48.0,41.0,36.0,50.0,95.0,106.0,150.0,147.0,119.0,115.0,171.0,135.0,69.0,16.0,4.0,3.0,2018
2660,전라남도,보성군,겸백면,3636033,4678033000,1226.0,18.0,21.0,25.0,34.0,42.0,28.0,31.0,32.0,47.0,67.0,93.0,92.0,108.0,108.0,105.0,140.0,141.0,70.0,17.0,6.0,1.0,2018
2661,전라남도,보성군,율어면,3636034,4678034000,1282.0,31.0,26.0,39.0,39.0,43.0,35.0,28.0,35.0,53.0,72.0,93.0,115.0,104.0,103.0,96.0,180.0,120.0,54.0,12.0,2.0,2.0,2018
2662,전라남도,보성군,복내면,3636035,4678035000,1815.0,39.0,43.0,36.0,64.0,78.0,46.0,42.0,53.0,61.0,103.0,121.0,173.0,180.0,131.0,145.0,212.0,169.0,86.0,28.0,4.0,1.0,2018
2663,전라남도,보성군,문덕면,3636036,4678036000,940.0,10.0,18.0,18.0,29.0,32.0,20.0,16.0,24.0,43.0,67.0,75.0,99.0,81.0,80.0,82.0,119.0,79.0,27.0,16.0,4.0,1.0,2018
2664,전라남도,보성군,조성면,3636037,4678037000,3955.0,100.0,61.0,86.0,122.0,177.0,111.0,114.0,161.0,160.0,197.0,289.0,360.0,368.0,378.0,346.0,413.0,303.0,145.0,46.0,15.0,3.0,2018
2665,전라남도,보성군,득량면,3636038,4678038000,3003.0,53.0,50.0,71.0,86.0,112.0,81.0,90.0,112.0,118.0,156.0,224.0,293.0,296.0,275.0,232.0,318.0,250.0,130.0,36.0,13.0,7.0,2018
2666,전라남도,보성군,회천면,3636039,4678039000,3191.0,60.0,53.0,71.0,116.0,145.0,106.0,69.0,101.0,122.0,178.0,281.0,365.0,322.0,271.0,251.0,302.0,206.0,124.0,33.0,9.0,6.0,2018
2667,전라남도,보성군,웅치면,3636040,4678040000,1144.0,7.0,13.0,14.0,34.0,57.0,37.0,32.0,20.0,33.0,55.0,88.0,113.0,105.0,101.0,109.0,123.0,96.0,70.0,32.0,3.0,2.0,2018
2668,전라남도,화순군,화순읍,3637011,4679025000,39758.0,1314.0,1950.0,2227.0,3039.0,3031.0,2109.0,1649.0,2434.0,2946.0,3868.0,3490.0,3120.0,2183.0,1717.0,1588.0,1540.0,951.0,405.0,143.0,42.0,12.0,2018
2669,전라남도,화순군,한천면,3637031,4679031000,969.0,5.0,10.0,21.0,32.0,37.0,33.0,23.0,38.0,51.0,54.0,77.0,87.0,93.0,96.0,96.0,85.0,76.0,33.0,16.0,6.0,0.0,2018
2670,전라남도,화순군,춘양면,3637032,4679032000,1919.0,17.0,35.0,39.0,56.0,69.0,54.0,45.0,59.0,63.0,100.0,165.0,190.0,170.0,152.0,172.0,210.0,201.0,95.0,23.0,4.0,0.0,2018
2671,전라남도,화순군,청풍면,3637033,4679033000,1072.0,13.0,15.0,11.0,18.0,39.0,24.0,12.0,26.0,32.0,53.0,87.0,112.0,96.0,85.0,92.0,141.0,120.0,76.0,15.0,3.0,2.0,2018
2672,전라남도,화순군,이양면,3637034,4679034000,1890.0,23.0,13.0,25.0,46.0,63.0,56.0,48.0,51.0,65.0,131.0,133.0,212.0,176.0,166.0,176.0,217.0,162.0,97.0,20.0,7.0,3.0,2018
2673,전라남도,화순군,능주면,3637035,4679035000,3397.0,60.0,61.0,80.0,180.0,172.0,161.0,126.0,146.0,162.0,204.0,257.0,390.0,355.0,266.0,226.0,250.0,183.0,86.0,25.0,7.0,0.0,2018
2674,전라남도,화순군,도곡면,3637036,4679036000,2896.0,43.0,51.0,56.0,90.0,122.0,108.0,75.0,117.0,126.0,187.0,244.0,330.0,313.0,236.0,202.0,232.0,221.0,96.0,39.0,7.0,1.0,2018
2675,전라남도,화순군,도암면,3637037,4679037000,1466.0,13.0,15.0,28.0,29.0,49.0,51.0,33.0,28.0,48.0,81.0,113.0,157.0,157.0,128.0,126.0,203.0,125.0,53.0,20.0,9.0,0.0,2018
2676,전라남도,화순군,이서면,3637038,4679038000,993.0,7.0,8.0,14.0,23.0,39.0,57.0,25.0,30.0,21.0,73.0,75.0,119.0,100.0,88.0,91.0,93.0,84.0,31.0,13.0,0.0,2.0,2018
2677,전라남도,화순군,북면,3637039,4679039000,1635.0,14.0,21.0,32.0,33.0,43.0,54.0,35.0,39.0,55.0,85.0,141.0,187.0,173.0,123.0,155.0,217.0,141.0,60.0,24.0,2.0,1.0,2018
2678,전라남도,화순군,동복면,3637040,4679040000,1697.0,22.0,19.0,29.0,43.0,84.0,48.0,34.0,52.0,64.0,100.0,129.0,153.0,168.0,156.0,139.0,204.0,140.0,81.0,25.0,5.0,2.0,2018
2679,전라남도,화순군,남면,3637041,4679041000,2252.0,32.0,22.0,30.0,56.0,84.0,101.0,74.0,67.0,81.0,118.0,196.0,227.0,247.0,173.0,197.0,269.0,165.0,77.0,26.0,8.0,2.0,2018
2680,전라남도,화순군,동면,3637042,4679042000,3537.0,42.0,62.0,66.0,129.0,173.0,157.0,105.0,111.0,148.0,254.0,330.0,421.0,335.0,265.0,235.0,326.0,235.0,104.0,26.0,8.0,5.0,2018
2681,전라남도,장흥군,장흥읍,3638011,4680025000,15578.0,589.0,749.0,771.0,975.0,967.0,694.0,720.0,997.0,928.0,1231.0,1206.0,1304.0,1139.0,834.0,758.0,711.0,567.0,303.0,90.0,30.0,15.0,2018
2682,전라남도,장흥군,관산읍,3638012,4680025300,5247.0,77.0,102.0,139.0,205.0,229.0,177.0,155.0,191.0,211.0,274.0,412.0,531.0,508.0,446.0,442.0,482.0,392.0,214.0,47.0,13.0,0.0,2018
2683,전라남도,장흥군,대덕읍,3638013,4680025600,3746.0,74.0,97.0,103.0,184.0,188.0,127.0,103.0,140.0,152.0,280.0,276.0,344.0,335.0,299.0,273.0,343.0,272.0,124.0,15.0,12.0,5.0,2018
2684,전라남도,장흥군,용산면,3638031,4680031000,2452.0,38.0,53.0,57.0,70.0,93.0,71.0,67.0,95.0,103.0,127.0,166.0,258.0,230.0,210.0,204.0,261.0,192.0,107.0,36.0,12.0,2.0,2018
2685,전라남도,장흥군,안양면,3638032,4680032000,2984.0,42.0,55.0,54.0,105.0,146.0,102.0,79.0,125.0,114.0,181.0,234.0,319.0,272.0,236.0,253.0,246.0,216.0,151.0,42.0,11.0,1.0,2018
2686,전라남도,장흥군,장동면,3638033,4680033000,1367.0,18.0,20.0,31.0,36.0,58.0,44.0,46.0,44.0,56.0,69.0,102.0,129.0,132.0,118.0,94.0,150.0,138.0,54.0,19.0,7.0,2.0,2018
2687,전라남도,장흥군,장평면,3638034,4680034000,2207.0,16.0,22.0,38.0,93.0,91.0,78.0,36.0,59.0,72.0,136.0,184.0,218.0,197.0,167.0,182.0,273.0,222.0,88.0,25.0,9.0,1.0,2018
2688,전라남도,장흥군,유치면,3638035,4680035000,1175.0,14.0,9.0,19.0,51.0,45.0,43.0,21.0,33.0,42.0,84.0,127.0,156.0,127.0,69.0,94.0,121.0,73.0,35.0,7.0,5.0,0.0,2018
2689,전라남도,장흥군,부산면,3638036,4680036000,1529.0,23.0,21.0,30.0,62.0,65.0,33.0,36.0,41.0,63.0,100.0,135.0,119.0,127.0,97.0,126.0,178.0,148.0,81.0,35.0,9.0,0.0,2018
2690,전라남도,장흥군,회진면,3638037,4680037000,3027.0,57.0,70.0,97.0,131.0,151.0,97.0,73.0,105.0,134.0,190.0,245.0,265.0,295.0,267.0,281.0,293.0,177.0,74.0,18.0,7.0,0.0,2018
2691,전라남도,강진군,강진읍,3639011,4681025000,14366.0,527.0,624.0,697.0,891.0,931.0,681.0,656.0,882.0,884.0,1087.0,1096.0,1266.0,1044.0,829.0,727.0,733.0,460.0,239.0,82.0,20.0,10.0,2018
2692,전라남도,강진군,군동면,3639031,4681031000,4288.0,114.0,118.0,167.0,199.0,225.0,158.0,124.0,169.0,205.0,289.0,339.0,393.0,358.0,289.0,299.0,332.0,306.0,148.0,43.0,13.0,0.0,2018
2693,전라남도,강진군,칠량면,3639032,4681032000,2462.0,43.0,52.0,60.0,78.0,97.0,71.0,72.0,67.0,91.0,138.0,189.0,245.0,260.0,192.0,208.0,261.0,201.0,104.0,25.0,6.0,2.0,2018
2694,전라남도,강진군,대구면,3639033,4681033000,1251.0,19.0,17.0,29.0,35.0,37.0,37.0,38.0,30.0,60.0,80.0,85.0,118.0,122.0,120.0,138.0,130.0,95.0,41.0,18.0,1.0,1.0,2018
2695,전라남도,강진군,도암면,3639035,4681034000,2661.0,33.0,38.0,54.0,88.0,85.0,88.0,81.0,82.0,95.0,146.0,183.0,253.0,257.0,248.0,270.0,273.0,223.0,116.0,33.0,10.0,5.0,2018
2696,전라남도,강진군,신전면,3639036,4681035000,1898.0,44.0,58.0,46.0,60.0,43.0,50.0,38.0,61.0,82.0,106.0,124.0,210.0,181.0,192.0,162.0,204.0,145.0,68.0,16.0,7.0,1.0,2018
2697,전라남도,강진군,성전면,3639037,4681036000,2942.0,90.0,45.0,60.0,81.0,124.0,105.0,89.0,106.0,100.0,178.0,192.0,318.0,273.0,270.0,266.0,276.0,223.0,110.0,31.0,2.0,3.0,2018
2698,전라남도,강진군,작천면,3639038,4681037000,1942.0,35.0,27.0,38.0,51.0,69.0,57.0,50.0,64.0,54.0,103.0,148.0,205.0,162.0,149.0,193.0,230.0,186.0,89.0,27.0,3.0,2.0,2018
2699,전라남도,강진군,병영면,3639039,4681038000,1708.0,29.0,38.0,20.0,62.0,60.0,47.0,32.0,58.0,64.0,100.0,131.0,149.0,164.0,139.0,153.0,194.0,147.0,83.0,25.0,10.0,3.0,2018
2700,전라남도,강진군,옴천면,3639040,4681039000,716.0,10.0,23.0,25.0,22.0,25.0,23.0,16.0,19.0,35.0,41.0,52.0,59.0,52.0,62.0,71.0,70.0,63.0,35.0,13.0,0.0,0.0,2018
2701,전라남도,강진군,마량면,3639034,4681040000,1910.0,43.0,43.0,40.0,61.0,76.0,72.0,63.0,81.0,81.0,121.0,165.0,217.0,193.0,163.0,148.0,158.0,112.0,61.0,9.0,3.0,0.0,2018
2702,전라남도,해남군,해남읍,3640011,4682025000,24762.0,1168.0,1300.0,1447.0,1765.0,1579.0,1076.0,1076.0,1666.0,1778.0,2129.0,2001.0,1994.0,1660.0,1211.0,1015.0,918.0,565.0,301.0,97.0,14.0,2.0,2018
2703,전라남도,해남군,삼산면,3640031,4682031000,3129.0,79.0,37.0,82.0,99.0,127.0,116.0,131.0,115.0,121.0,198.0,255.0,334.0,298.0,284.0,260.0,267.0,190.0,105.0,20.0,10.0,1.0,2018
2704,전라남도,해남군,화산면,3640032,4682032000,3506.0,113.0,53.0,65.0,124.0,139.0,117.0,152.0,115.0,143.0,200.0,258.0,351.0,343.0,305.0,300.0,357.0,236.0,104.0,22.0,8.0,1.0,2018
2705,전라남도,해남군,현산면,3640033,4682033000,3079.0,58.0,50.0,67.0,102.0,122.0,65.0,95.0,87.0,108.0,193.0,250.0,322.0,328.0,273.0,263.0,330.0,222.0,102.0,26.0,13.0,3.0,2018
2706,전라남도,해남군,송지면,3640034,4682034000,6538.0,181.0,157.0,181.0,267.0,304.0,240.0,226.0,259.0,315.0,418.0,507.0,672.0,650.0,485.0,529.0,547.0,394.0,146.0,43.0,15.0,2.0,2018
2707,전라남도,해남군,북평면,3640035,4682035000,3030.0,76.0,63.0,83.0,139.0,120.0,75.0,75.0,99.0,122.0,169.0,228.0,295.0,281.0,280.0,284.0,291.0,218.0,97.0,25.0,9.0,1.0,2018
2708,전라남도,해남군,북일면,3640036,4682036000,2145.0,36.0,26.0,41.0,90.0,68.0,51.0,43.0,70.0,73.0,137.0,160.0,195.0,212.0,200.0,208.0,243.0,181.0,74.0,28.0,7.0,2.0,2018
2709,전라남도,해남군,옥천면,3640037,4682037000,3250.0,77.0,70.0,84.0,107.0,137.0,92.0,83.0,101.0,145.0,220.0,273.0,287.0,281.0,272.0,250.0,350.0,233.0,109.0,56.0,18.0,5.0,2018
2710,전라남도,해남군,계곡면,3640038,4682038000,2362.0,67.0,39.0,55.0,49.0,61.0,61.0,68.0,83.0,102.0,127.0,144.0,211.0,227.0,226.0,173.0,279.0,241.0,109.0,30.0,5.0,5.0,2018
2711,전라남도,해남군,마산면,3640039,4682039000,2645.0,76.0,59.0,77.0,75.0,98.0,65.0,67.0,97.0,114.0,154.0,216.0,249.0,220.0,228.0,223.0,278.0,198.0,104.0,30.0,12.0,5.0,2018
2712,전라남도,해남군,황산면,3640040,4682040000,5207.0,147.0,107.0,122.0,183.0,177.0,143.0,165.0,212.0,195.0,260.0,411.0,606.0,551.0,498.0,409.0,477.0,320.0,160.0,47.0,12.0,5.0,2018
2713,전라남도,해남군,산이면,3640041,4682041000,4136.0,136.0,108.0,83.0,144.0,189.0,138.0,133.0,182.0,188.0,256.0,338.0,405.0,372.0,330.0,374.0,345.0,228.0,145.0,29.0,12.0,1.0,2018
2714,전라남도,해남군,문내면,3640042,4682042000,4290.0,124.0,119.0,111.0,159.0,183.0,145.0,137.0,158.0,189.0,255.0,352.0,434.0,417.0,355.0,365.0,398.0,212.0,124.0,42.0,11.0,0.0,2018
2715,전라남도,해남군,화원면,3640043,4682043000,3822.0,99.0,93.0,91.0,134.0,173.0,135.0,126.0,174.0,171.0,252.0,285.0,355.0,395.0,318.0,313.0,300.0,236.0,119.0,35.0,15.0,3.0,2018
2716,전라남도,영암군,영암읍,3641011,4683025000,8624.0,332.0,394.0,370.0,535.0,498.0,368.0,374.0,486.0,525.0,615.0,740.0,778.0,592.0,514.0,452.0,478.0,320.0,172.0,60.0,19.0,2.0,2018
2717,전라남도,영암군,삼호읍,3641012,4683025300,13592.0,736.0,849.0,770.0,883.0,741.0,559.0,726.0,1270.0,1234.0,1389.0,1079.0,1018.0,709.0,512.0,431.0,331.0,221.0,95.0,28.0,7.0,4.0,2018
2718,전라남도,영암군,덕진면,3641031,4683031000,1970.0,44.0,35.0,51.0,69.0,76.0,71.0,60.0,63.0,84.0,107.0,158.0,186.0,158.0,168.0,157.0,181.0,186.0,89.0,20.0,3.0,4.0,2018
2719,전라남도,영암군,금정면,3641032,4683032000,2159.0,28.0,32.0,28.0,75.0,75.0,60.0,56.0,65.0,95.0,132.0,195.0,200.0,236.0,174.0,188.0,240.0,160.0,92.0,22.0,5.0,1.0,2018
2720,전라남도,영암군,신북면,3641033,4683033000,3964.0,74.0,69.0,115.0,149.0,151.0,140.0,128.0,168.0,178.0,238.0,321.0,411.0,403.0,333.0,337.0,325.0,259.0,120.0,31.0,8.0,6.0,2018
2721,전라남도,영암군,시종면,3641034,4683034000,3802.0,85.0,45.0,68.0,123.0,159.0,117.0,102.0,153.0,145.0,213.0,299.0,384.0,423.0,356.0,309.0,401.0,253.0,122.0,33.0,9.0,3.0,2018
2722,전라남도,영암군,도포면,3641035,4683035000,2401.0,39.0,37.0,38.0,96.0,123.0,87.0,66.0,75.0,81.0,140.0,195.0,280.0,228.0,208.0,184.0,257.0,172.0,76.0,10.0,6.0,3.0,2018
2723,전라남도,영암군,군서면,3641036,4683036000,3313.0,67.0,72.0,71.0,124.0,152.0,106.0,95.0,105.0,138.0,201.0,230.0,353.0,299.0,257.0,313.0,347.0,215.0,126.0,33.0,7.0,2.0,2018
2724,전라남도,영암군,서호면,3641037,4683037000,2051.0,51.0,38.0,32.0,73.0,75.0,55.0,63.0,63.0,84.0,109.0,134.0,195.0,189.0,175.0,177.0,245.0,185.0,72.0,26.0,7.0,3.0,2018
2725,전라남도,영암군,학산면,3641038,4683038000,3125.0,67.0,75.0,93.0,154.0,158.0,114.0,86.0,107.0,133.0,206.0,249.0,293.0,292.0,230.0,253.0,255.0,217.0,96.0,30.0,14.0,3.0,2018
2726,전라남도,영암군,미암면,3641039,4683039000,2433.0,48.0,47.0,61.0,81.0,112.0,75.0,84.0,105.0,102.0,165.0,174.0,256.0,230.0,205.0,187.0,252.0,167.0,66.0,12.0,3.0,1.0,2018
2727,전라남도,무안군,무안읍,3642011,4684025000,11111.0,344.0,442.0,548.0,728.0,876.0,541.0,446.0,622.0,751.0,925.0,950.0,935.0,817.0,638.0,565.0,500.0,290.0,150.0,31.0,10.0,2.0,2018
2728,전라남도,무안군,일로읍,3642012,4684025300,6817.0,116.0,190.0,163.0,275.0,344.0,232.0,217.0,287.0,343.0,491.0,564.0,674.0,621.0,591.0,504.0,553.0,373.0,199.0,59.0,21.0,0.0,2018
2729,전라남도,무안군,삼향읍,3642013,4684025600,5879.0,92.0,137.0,142.0,208.0,308.0,270.0,188.0,234.0,272.0,417.0,532.0,738.0,589.0,499.0,401.0,393.0,246.0,154.0,41.0,15.0,3.0,2018
2730,전라남도,무안군,몽탄면,3642032,4684032000,3218.0,21.0,36.0,59.0,144.0,141.0,94.0,79.0,97.0,114.0,195.0,273.0,331.0,305.0,280.0,280.0,344.0,262.0,118.0,37.0,6.0,2.0,2018
2731,전라남도,무안군,청계면,3642033,4684033000,6590.0,88.0,174.0,210.0,278.0,416.0,296.0,216.0,297.0,315.0,461.0,541.0,677.0,648.0,509.0,460.0,453.0,299.0,173.0,46.0,19.0,14.0,2018
2732,전라남도,무안군,현경면,3642034,4684034000,4922.0,61.0,86.0,93.0,157.0,220.0,175.0,133.0,157.0,192.0,313.0,448.0,517.0,501.0,455.0,453.0,469.0,302.0,130.0,50.0,8.0,2.0,2018
2733,전라남도,무안군,망운면,3642035,4684035000,2175.0,44.0,38.0,50.0,57.0,92.0,86.0,64.0,91.0,105.0,131.0,189.0,247.0,241.0,215.0,183.0,175.0,95.0,42.0,23.0,6.0,1.0,2018
2734,전라남도,무안군,해제면,3642036,4684036000,5267.0,57.0,92.0,115.0,219.0,255.0,160.0,145.0,160.0,211.0,361.0,416.0,539.0,522.0,485.0,489.0,511.0,349.0,127.0,39.0,14.0,1.0,2018
2735,전라남도,무안군,운남면,3642037,4684037000,3106.0,36.0,76.0,71.0,113.0,160.0,115.0,109.0,103.0,123.0,198.0,272.0,366.0,332.0,258.0,261.0,265.0,160.0,56.0,22.0,8.0,2.0,2018
2736,전라남도,함평군,함평읍,3643011,4686025000,8808.0,259.0,355.0,360.0,497.0,513.0,363.0,330.0,486.0,530.0,702.0,686.0,726.0,655.0,548.0,500.0,607.0,424.0,166.0,67.0,26.0,8.0,2018
2737,전라남도,함평군,손불면,3643031,4686031000,3509.0,70.0,77.0,90.0,123.0,131.0,87.0,93.0,124.0,186.0,216.0,270.0,334.0,300.0,328.0,323.0,360.0,252.0,104.0,31.0,8.0,2.0,2018
2738,전라남도,함평군,신광면,3643032,4686032000,1940.0,43.0,35.0,26.0,58.0,94.0,71.0,60.0,72.0,72.0,112.0,139.0,206.0,205.0,164.0,148.0,215.0,123.0,68.0,23.0,5.0,1.0,2018
2739,전라남도,함평군,학교면,3643033,4686033000,4082.0,59.0,90.0,98.0,158.0,185.0,138.0,107.0,170.0,183.0,246.0,334.0,399.0,391.0,310.0,321.0,386.0,292.0,150.0,46.0,17.0,2.0,2018
2740,전라남도,함평군,엄다면,3643034,4686034000,2017.0,30.0,33.0,39.0,81.0,91.0,53.0,58.0,70.0,85.0,122.0,181.0,201.0,188.0,146.0,161.0,211.0,165.0,79.0,18.0,4.0,1.0,2018
2741,전라남도,함평군,대동면,3643035,4686035000,3158.0,60.0,77.0,118.0,163.0,150.0,108.0,96.0,103.0,130.0,203.0,266.0,290.0,269.0,227.0,246.0,291.0,221.0,100.0,35.0,5.0,0.0,2018
2742,전라남도,함평군,나산면,3643036,4686036000,3005.0,69.0,66.0,63.0,100.0,117.0,123.0,107.0,104.0,123.0,176.0,228.0,312.0,321.0,263.0,226.0,261.0,214.0,95.0,25.0,11.0,1.0,2018
2743,전라남도,함평군,해보면,3643037,4686037000,3042.0,63.0,58.0,73.0,93.0,162.0,126.0,111.0,120.0,146.0,220.0,255.0,311.0,311.0,213.0,224.0,263.0,171.0,83.0,23.0,12.0,4.0,2018
2744,전라남도,함평군,월야면,3643038,4686038000,3859.0,96.0,104.0,105.0,149.0,155.0,133.0,127.0,154.0,175.0,265.0,299.0,369.0,331.0,320.0,335.0,354.0,258.0,81.0,31.0,14.0,4.0,2018
2745,전라남도,영광군,영광읍,3644011,4687025000,21876.0,958.0,1148.0,1147.0,1363.0,1360.0,1094.0,1015.0,1463.0,1546.0,1806.0,1730.0,1734.0,1510.0,1146.0,970.0,893.0,610.0,251.0,93.0,26.0,13.0,2018
2746,전라남도,영광군,백수읍,3644012,4687025300,4958.0,108.0,85.0,87.0,220.0,251.0,177.0,137.0,140.0,231.0,294.0,390.0,425.0,470.0,415.0,431.0,578.0,319.0,138.0,33.0,22.0,7.0,2018
2747,전라남도,영광군,홍농읍,3644013,4687025600,7190.0,344.0,311.0,282.0,336.0,497.0,392.0,466.0,519.0,426.0,492.0,620.0,613.0,484.0,364.0,332.0,365.0,215.0,85.0,31.0,12.0,4.0,2018
2748,전라남도,영광군,대마면,3644031,4687031000,1722.0,28.0,29.0,56.0,76.0,63.0,73.0,70.0,43.0,78.0,104.0,119.0,172.0,155.0,135.0,137.0,164.0,136.0,51.0,22.0,9.0,2.0,2018
