,SD,SGG,NAME_AD,CODE,CODE_AD,P_ALL,H,P_M,P_F,AREA_KM,P_DEN,YEAR
157,서울특별시,노원구,월계1동,1111051,1135056000,21602.0,10228.0,11149.0,10453.0,1.1066155348416828,19520.781445644963,2021
158,서울특별시,노원구,월계2동,1111052,1135057000,26568.0,11944.0,12794.0,13774.0,2.003257451827491,13262.399186766077,2021
159,서울특별시,노원구,월계3동,1111053,1135058000,29885.0,12991.0,14266.0,15619.0,1.167390388097571,25599.83387279886,2021
160,서울특별시,노원구,공릉1동,1111079,1135059500,36610.0,18190.0,17849.0,18761.0,1.262293205803683,29002.77037987459,2021
161,서울특별시,노원구,공릉2동,1111056,1135060000,40374.0,17045.0,19690.0,20684.0,6.978055842589889,5785.852236031302,2021
162,서울특별시,노원구,하계1동,1111058,1135061100,26562.0,11491.0,12728.0,13834.0,1.5258908287194026,17407.53630604887,2021
163,서울특별시,노원구,하계2동,1111059,1135061200,21977.0,8211.0,10476.0,11501.0,0.4996410793446923,43985.574662563944,2021
164,서울특별시,노원구,중계본동,1111060,1135061900,23955.0,8383.0,11659.0,12296.0,2.1815563382782117,10980.692810760243,2021
165,서울특별시,노원구,중계1동,1111061,1135062100,26778.0,8956.0,13002.0,13776.0,0.6229729598429183,42984.20914890436,2021
166,서울특별시,노원구,중계4동,1111064,1135062400,19928.0,8343.0,9584.0,10344.0,1.5181047984486806,13126.893492704854,2021
167,서울특별시,노원구,중계2.3동,1111078,1135062500,34196.0,15269.0,15690.0,18506.0,0.9183804956778681,37235.111330145905,2021
168,서울특별시,노원구,상계1동,1111065,1135063000,38126.0,15601.0,18451.0,19675.0,5.398483701442674,7062.353451175804,2021
169,서울특별시,노원구,상계2동,1111066,1135064000,19980.0,8657.0,9889.0,10091.0,0.6226489470831426,32088.707599359455,2021
170,서울특별시,노원구,상계3.4동,1111076,1135066500,26166.0,11999.0,13003.0,13163.0,5.207882552876358,5024.306852993122,2021
171,서울특별시,노원구,상계5동,1111069,1135067000,23940.0,10926.0,11607.0,12333.0,0.9061968807128812,26418.10020485508,2021
172,서울특별시,노원구,상계6.7동,1111077,1135069500,32641.0,13894.0,15088.0,17553.0,1.449188086713214,22523.646377766192,2021
173,서울특별시,노원구,상계8동,1111072,1135070000,22547.0,9219.0,10816.0,11731.0,0.6658402223762296,33862.47817762492,2021
174,서울특별시,노원구,상계9동,1111073,1135071000,20444.0,8378.0,9656.0,10788.0,0.7188956152789101,28438.064672391047,2021
175,서울특별시,노원구,상계10동,1111074,1135072000,18677.0,7653.0,8656.0,10021.0,0.8085968881863871,23098.035959414705,2021
176,서울특별시,은평구,녹번동,1112051,1138051000,36807.0,17601.0,17434.0,19373.0,1.7928884896756663,20529.441854277502,2021
177,서울특별시,은평구,불광1동,1112052,1138052000,38518.0,17756.0,18167.0,20351.0,3.1226140232899326,12335.178063223484,2021
178,서울특별시,은평구,불광2동,1112072,1138053000,27545.0,13989.0,13330.0,14215.0,1.3950583164334636,19744.694308134855,2021
179,서울특별시,은평구,갈현1동,1112055,1138055100,21876.0,10787.0,10672.0,11204.0,0.9603643933501771,22778.85368457571,2021
180,서울특별시,은평구,갈현2동,1112056,1138055200,28240.0,12650.0,13379.0,14861.0,0.9844411137347722,28686.327303888298,2021
181,서울특별시,은평구,구산동,1112057,1138056000,32207.0,13325.0,15777.0,16430.0,1.38875476381336,23191.279583130505,2021
182,서울특별시,은평구,대조동,1112058,1138057000,26881.0,14546.0,12497.0,14384.0,0.851064693343989,31585.142951212823,2021
183,서울특별시,은평구,응암1동,1112059,1138058000,32960.0,14952.0,15617.0,17343.0,1.1090438322661775,29719.294261481806,2021
184,서울특별시,은평구,응암2동,1112060,1138059000,27912.0,11263.0,13547.0,14365.0,0.7546903191256611,36984.70656459085,2021
185,서울특별시,은평구,응암3동,1112073,1138060000,24336.0,12494.0,11854.0,12482.0,0.7522187382592946,32352.291643672434,2021
186,서울특별시,은평구,역촌동,1112074,1138062500,45384.0,20822.0,21321.0,24063.0,1.1566908216800798,39236.06822960718,2021
187,서울특별시,은평구,신사1동,1112065,1138063100,27031.0,11896.0,13035.0,13996.0,0.8077200252016573,33465.80393775848,2021
188,서울특별시,은평구,신사2동,1112066,1138063200,20211.0,8976.0,10097.0,10114.0,1.04545425962958,19332.26615496412,2021
189,서울특별시,은평구,증산동,1112067,1138064000,14909.0,6768.0,7273.0,7636.0,0.8068167730319097,18478.79282922437,2021
190,서울특별시,은평구,수색동,1112068,1138065000,12692.0,5360.0,6254.0,6438.0,1.2893136798000497,9843.997003094166,2021
191,서울특별시,은평구,진관동,1112071,1138069000,55798.0,21526.0,26204.0,29594.0,11.556551252494806,4828.2570449340965,2021
192,서울특별시,서대문구,천연동,1113052,1141052000,17121.0,7749.0,8121.0,9000.0,0.9820858037141269,17433.303623013893,2021
193,서울특별시,서대문구,북아현동,1113074,1141055500,15930.0,7209.0,7644.0,8286.0,0.4586034638495895,34735.8911471821,2021
194,서울특별시,서대문구,충현동,1113073,1141056500,20355.0,10263.0,9807.0,10548.0,1.1151712625637324,18252.801774325406,2021
195,서울특별시,서대문구,신촌동,1113075,1141058500,19752.0,14010.0,8756.0,10996.0,2.718349081065629,7266.174950664156,2021
196,서울특별시,서대문구,연희동,1113076,1141061500,34976.0,18600.0,16737.0,18239.0,2.9270074498747216,11949.405868952264,2021
197,서울특별시,서대문구,홍제1동,1113062,1141062000,23676.0,10409.0,11090.0,12586.0,1.2347163205759537,19175.254757267598,2021
198,서울특별시,서대문구,홍제3동,1113064,1141064000,15336.0,7046.0,7410.0,7926.0,1.1916225998206391,12869.846545633112,2021
199,서울특별시,서대문구,홍제2동,1113065,1141065500,13703.0,5805.0,6471.0,7232.0,0.6994577441065605,19590.890393962647,2021
200,서울특별시,서대문구,홍은1동,1113066,1141066000,22697.0,9731.0,10957.0,11740.0,1.613942233829035,14063.08077467678,2021
201,서울특별시,서대문구,홍은2동,1113068,1141068500,26496.0,12316.0,12796.0,13700.0,2.0735513296410577,12778.077697544431,2021
202,서울특별시,서대문구,남가좌1동,1113069,1141069000,15409.0,5673.0,7384.0,8025.0,0.4751864455983406,32427.271742983845,2021
203,서울특별시,서대문구,남가좌2동,1113070,1141070000,29780.0,13344.0,14416.0,15364.0,0.7832205066193683,38022.49781295955,2021
204,서울특별시,서대문구,북가좌1동,1113071,1141071000,18009.0,6908.0,8676.0,9333.0,0.5775550412686232,31181.443694859794,2021
205,서울특별시,서대문구,북가좌2동,1113072,1141072000,31579.0,14584.0,15429.0,16150.0,0.8242370783083143,38313.00584634407,2021
206,서울특별시,마포구,아현동,1114078,1144055500,25233.0,10423.0,11832.0,13401.0,0.7437827088931072,33925.230713620105,2021
